,open,high,low,close,volume
20201209 11:30:00,3412.469,3416.058,3410.925,3412.294,8221077.0
20201209 13:15:00,3412.294,3413.797,3406.132,3406.531,9813408.0
20201209 13:30:00,3406.93,3408.356,3396.075,3397.386,13475488.0
20201209 13:45:00,3397.035,3400.891,3395.265,3395.296,11662497.0
20201209 14:00:00,3395.252,3397.946,3390.892,3393.175,12568798.0
20201209 14:15:00,3392.733,3397.932,3389.454,3394.808,12195955.0
20201209 14:30:00,3394.923,3402.027,3394.728,3401.173,10611041.0
20201209 14:45:00,3400.636,3401.005,3380.288,3382.621,20567746.0
20201209 15:00:00,3382.939,3383.838,3371.964,3371.964,27940691.0
20201210 09:45:00,3365.731,3370.169,3363.723,3363.847,47748110.0
20201210 10:00:00,3363.906,3365.593,3357.853,3359.883,26104068.0
20201210 10:15:00,3359.282,3375.398,3359.282,3374.77,19233401.0
20201210 10:30:00,3375.072,3379.048,3374.342,3375.523,13481584.0
20201210 10:45:00,3375.926,3380.294,3375.925,3378.06,11821890.0
20201210 11:00:00,3378.04,3381.827,3374.01,3381.455,10285646.0
20201210 11:15:00,3381.613,3383.685,3377.22,3377.757,9332065.0
20201210 11:30:00,3377.684,3380.113,3374.451,3380.096,9676046.0
20201210 13:15:00,3380.174,3384.888,3379.494,3383.881,11078768.0
20201210 13:30:00,3383.815,3384.815,3378.604,3379.048,10036298.0
20201210 13:45:00,3379.375,3381.115,3375.139,3378.305,11975600.0
20201210 14:00:00,3378.14,3380.092,3374.722,3374.722,9922314.0
20201210 14:15:00,3374.413,3374.639,3362.037,3365.173,15234703.0
20201210 14:30:00,3364.725,3376.561,3364.525,3375.142,11606548.0
20201210 14:45:00,3375.176,3375.454,3369.62,3371.974,12161911.0
20201210 15:00:00,3372.257,3373.276,3369.908,3373.276,17609352.0
20201211 09:45:00,3381.008,3383.178,3376.327,3377.467,46575016.0
20201211 10:00:00,3377.389,3380.757,3371.46,3373.305,24959118.0
20201211 10:15:00,3373.167,3373.692,3367.48,3369.853,21873013.0
20201211 10:30:00,3369.522,3375.644,3366.924,3367.25,17440758.0
20201211 10:45:00,3366.51,3366.51,3361.895,3362.772,17315510.0
20201211 11:00:00,3362.852,3364.015,3351.758,3351.758,18274616.0
20201211 11:15:00,3352.157,3361.223,3343.77,3344.113,14619022.0
20201211 11:30:00,3344.556,3346.832,3333.084,3338.692,15509840.0
20201211 13:15:00,3338.89,3350.935,3335.953,3344.492,13187599.0
20201211 13:30:00,3344.672,3348.099,3336.095,3337.448,12918445.0
20201211 13:45:00,3336.865,3343.592,3335.305,3340.642,13591360.0
20201211 14:00:00,3340.471,3341.065,3331.632,3331.793,11690110.0
20201211 14:15:00,3331.535,3336.555,3327.247,3327.247,15114266.0
20201211 14:30:00,3327.173,3335.838,3325.172,3335.506,13396283.0
20201211 14:45:00,3335.241,3348.646,3335.241,3347.642,15348960.0
20201211 15:00:00,3347.88,3349.319,3344.358,3347.191,26803242.0
20201214 09:45:00,3349.534,3355.71,3338.626,3355.71,46185432.0
20201214 10:00:00,3355.415,3358.025,3344.01,3344.316,24491462.0
20201214 10:15:00,3344.29,3354.278,3343.995,3350.468,19442853.0
20201214 10:30:00,3350.349,3357.297,3349.508,3356.237,14724658.0
20201214 10:45:00,3356.144,3359.393,3352.593,3357.293,14268997.0
20201214 11:00:00,3357.265,3362.261,3355.076,3362.022,11371521.0
20201214 11:15:00,3362.209,3362.83,3356.522,3357.558,9688794.0
20201214 11:30:00,3357.258,3361.429,3357.258,3360.479,7963777.0
20201214 13:15:00,3360.466,3362.233,3354.348,3356.796,9932324.0
20201214 13:30:00,3356.517,3362.088,3356.354,3361.748,9315802.0
20201214 13:45:00,3361.531,3363.072,3357.916,3357.916,9799737.0
20201214 14:00:00,3358.286,3359.128,3353.813,3354.772,10931435.0
20201214 14:15:00,3354.646,3361.903,3354.646,3361.903,10153491.0
20201214 14:30:00,3362.03,3364.311,3360.705,3361.859,10447202.0
20201214 14:45:00,3361.935,3369.675,3361.709,3368.087,12925477.0
20201214 15:00:00,3368.64,3371.129,3367.618,3369.12,18164964.0
20201215 09:45:00,3366.582,3366.582,3352.67,3353.021,38819304.0
20201215 10:00:00,3353.219,3354.618,3350.291,3351.627,24020644.0
20201215 10:15:00,3351.922,3357.88,3350.43,3357.872,17719415.0
20201215 10:30:00,3358.494,3362.89,3355.341,3362.395,14568368.0
20201215 10:45:00,3363.314,3364.791,3355.943,3355.943,12587047.0
20201215 11:00:00,3355.995,3357.974,3351.844,3354.179,11078325.0
20201215 11:15:00,3353.863,3356.543,3351.952,3352.672,8864173.0
20201215 11:30:00,3352.998,3354.183,3348.598,3354.016,9122783.0
20201215 13:15:00,3354.624,3355.292,3350.83,3354.033,9671003.0
20201215 13:30:00,3354.178,3356.307,3352.878,3356.307,9168857.0
20201215 13:45:00,3355.936,3359.694,3354.994,3357.512,9523237.0
20201215 14:00:00,3357.453,3364.822,3357.453,3364.289,10098330.0
20201215 14:15:00,3364.131,3372.515,3362.417,3372.172,11274085.0
20201215 14:30:00,3372.542,3373.558,3366.601,3367.147,11223533.0
20201215 14:45:00,3367.011,3371.165,3365.763,3368.146,10900712.0
20201215 15:00:00,3367.96,3368.47,3365.089,3367.232,17027586.0
20201216 09:45:00,3371.264,3375.233,3367.467,3369.849,37701267.0
20201216 10:00:00,3369.81,3372.511,3365.366,3365.965,22459581.0
20201216 10:15:00,3365.535,3368.625,3359.481,3362.405,18287079.0
20201216 10:30:00,3362.721,3366.392,3359.171,3365.828,13713462.0
20201216 10:45:00,3366.202,3371.663,3363.929,3369.701,14599567.0
20201216 11:00:00,3369.573,3376.953,3369.573,3376.537,12442297.0
20201216 11:15:00,3376.85,3378.663,3374.108,3377.582,8885704.0
20201216 11:30:00,3378.077,3378.129,3371.563,3373.158,7658157.0
20201216 13:15:00,3373.158,3373.948,3367.773,3368.75,9120823.0
20201216 13:30:00,3369.138,3374.954,3368.989,3374.898,8775143.0
20201216 13:45:00,3374.447,3374.677,3368.378,3370.673,9521875.0
20201216 14:00:00,3370.834,3373.223,3370.512,3371.772,8566678.0
20201216 14:15:00,3372.061,3376.095,3370.492,3374.617,8517409.0
20201216 14:30:00,3375.075,3375.075,3369.05,3370.52,10127752.0
20201216 14:45:00,3370.303,3370.303,3365.565,3367.032,12800234.0
20201216 15:00:00,3366.862,3368.014,3364.904,3366.983,17636948.0
20201217 09:45:00,3367.277,3370.828,3364.393,3368.449,41007235.0
20201217 10:00:00,3368.418,3371.281,3357.67,3358.121,28734218.0
20201217 10:15:00,3357.732,3361.256,3354.011,3357.375,20673659.0
20201217 10:30:00,3357.927,3361.508,3355.097,3358.835,14978948.0
20201217 10:45:00,3358.513,3370.134,3358.513,3369.658,13242108.0
20201217 11:00:00,3369.953,3379.017,3368.983,3376.1,17447397.0
20201217 11:15:00,3376.318,3386.955,3373.155,3386.955,12931220.0
20201217 11:30:00,3386.634,3394.504,3386.634,3388.238,14513274.0
20201217 13:15:00,3388.589,3390.082,3385.664,3389.028,10426888.0
20201217 13:30:00,3389.222,3392.912,3388.776,3392.435,10530987.0
20201217 13:45:00,3392.175,3400.348,3392.175,3399.898,14596136.0
20201217 14:00:00,3400.206,3401.91,3393.388,3395.389,13146436.0
20201217 14:15:00,3395.561,3399.11,3392.556,3393.22,13383809.0
20201217 14:30:00,3392.591,3402.649,3392.479,3401.754,13195097.0
20201217 14:45:00,3401.424,3405.925,3399.36,3405.925,15117375.0
20201217 15:00:00,3406.155,3406.155,3402.58,3404.873,21538844.0
20201218 09:45:00,3400.486,3405.161,3396.172,3399.828,52234945.0
20201218 10:00:00,3399.256,3413.813,3398.471,3406.128,30698404.0
20201218 10:15:00,3405.99,3409.504,3402.216,3403.023,21566015.0
20201218 10:30:00,3403.343,3406.758,3401.737,3404.928,14976089.0
20201218 10:45:00,3405.163,3409.24,3404.29,3405.757,16040528.0
20201218 11:00:00,3405.765,3406.365,3402.673,3404.564,12922559.0
20201218 11:15:00,3404.528,3408.904,3402.676,3402.891,12303692.0
20201218 11:30:00,3403.134,3409.518,3402.961,3409.308,11867164.0
20201218 13:15:00,3409.409,3410.317,3393.39,3393.951,15639037.0
20201218 13:30:00,3393.774,3393.818,3382.771,3387.945,16831405.0
20201218 13:45:00,3388.408,3392.035,3385.647,3389.944,11851137.0
20201218 14:00:00,3390.106,3396.633,3388.281,3396.426,9596385.0
20201218 14:15:00,3396.358,3397.361,3392.769,3396.497,9507867.0
20201218 14:30:00,3396.127,3400.434,3393.415,3394.494,9972822.0
20201218 14:45:00,3394.223,3398.039,3391.581,3393.441,12596048.0
20201218 15:00:00,3393.451,3394.967,3391.261,3394.896,22388544.0
20201221 09:45:00,3394.395,3394.395,3381.125,3385.307,55892792.0
20201221 10:00:00,3385.525,3394.624,3385.525,3392.241,28146484.0
20201221 10:15:00,3393.063,3407.688,3393.063,3406.71,22950038.0
20201221 10:30:00,3406.062,3414.499,3403.017,3413.1,16822435.0
20201221 10:45:00,3413.144,3423.608,3413.144,3417.175,19141917.0
20201221 11:00:00,3417.331,3418.799,3413.718,3414.565,12104580.0
20201221 11:15:00,3415.047,3417.5,3405.678,3413.993,13497612.0
20201221 11:30:00,3414.63,3416.79,3413.058,3414.721,9678479.0
20201221 13:15:00,3414.928,3418.734,3413.545,3416.19,11889907.0
20201221 13:30:00,3416.448,3417.026,3411.438,3413.418,11680732.0
20201221 13:45:00,3412.875,3416.422,3412.024,3415.346,11808388.0
20201221 14:00:00,3415.457,3417.778,3414.618,3416.948,10823347.0
20201221 14:15:00,3416.88,3417.383,3412.089,3413.255,12545667.0
20201221 14:30:00,3412.902,3416.25,3412.316,3415.617,12422220.0
20201221 14:45:00,3415.73,3422.165,3415.517,3419.465,14207713.0
20201221 15:00:00,3419.819,3421.354,3417.662,3420.569,20147483.0
20201222 09:45:00,3410.968,3412.6,3405.786,3408.289,50186036.0
20201222 10:00:00,3408.75,3410.863,3404.257,3406.037,31071195.0
20201222 10:15:00,3405.832,3409.033,3403.595,3405.027,23074494.0
20201222 10:30:00,3405.214,3406.726,3401.14,3405.857,16916354.0
20201222 10:45:00,3406.231,3408.295,3403.534,3406.993,13860087.0
20201222 11:00:00,3407.543,3413.122,3407.031,3411.751,11219747.0
20201222 11:15:00,3411.608,3415.103,3409.731,3413.74,12035749.0
20201222 11:30:00,3413.391,3415.754,3410.192,3413.826,10109870.0
20201222 13:15:00,3414.359,3414.626,3402.989,3402.989,15005636.0
20201222 13:30:00,3402.452,3402.452,3387.323,3390.15,20333175.0
20201222 13:45:00,3389.775,3392.758,3387.42,3390.96,14294716.0
20201222 14:00:00,3391.194,3393.63,3387.689,3387.689,13484348.0
20201222 14:15:00,3387.45,3387.45,3369.056,3377.487,25306069.0
20201222 14:30:00,3377.311,3377.513,3364.77,3370.008,16005457.0
20201222 14:45:00,3369.895,3370.258,3358.597,3358.597,20577226.0
20201222 15:00:00,3358.291,3358.291,3353.858,3356.782,29557495.0
20201223 09:45:00,3362.472,3374.724,3361.452,3374.166,48426551.0
20201223 10:00:00,3373.877,3374.799,3367.939,3369.054,27164184.0
20201223 10:15:00,3369.295,3374.916,3365.684,3374.599,22438961.0
20201223 10:30:00,3374.437,3379.672,3372.896,3375.914,21226190.0
20201223 10:45:00,3375.914,3383.214,3375.914,3378.916,17647382.0
20201223 11:00:00,3378.442,3379.043,3371.831,3374.497,16071261.0
20201223 11:15:00,3374.742,3387.195,3371.856,3387.125,15341416.0
20201223 11:30:00,3386.876,3394.209,3384.95,3385.347,18383302.0
20201223 13:15:00,3386.27,3392.928,3385.56,3390.02,14546364.0
20201223 13:30:00,3389.93,3391.067,3378.739,3378.948,14596416.0
20201223 13:45:00,3378.732,3380.937,3371.078,3374.427,13932319.0
20201223 14:00:00,3374.057,3376.212,3361.423,3361.423,12909324.0
20201223 14:15:00,3361.895,3371.959,3360.202,3371.758,12440743.0
20201223 14:30:00,3371.918,3377.96,3371.549,3374.922,10848210.0
20201223 14:45:00,3375.272,3378.657,3371.039,3378.156,13504043.0
20201223 15:00:00,3378.739,3383.397,3378.399,3382.32,20046861.0
20201224 09:45:00,3382.193,3394.075,3373.773,3391.161,54326165.0
20201224 10:00:00,3391.612,3392.814,3378.983,3381.112,29724884.0
20201224 10:15:00,3380.828,3384.395,3375.792,3384.395,21707227.0
20201224 10:30:00,3383.587,3389.342,3382.633,3382.898,17561731.0
20201224 10:45:00,3383.018,3388.646,3377.089,3377.089,15049834.0
20201224 11:00:00,3377.602,3378.526,3373.63,3377.234,12868058.0
20201224 11:15:00,3376.887,3380.598,3370.62,3371.281,11269040.0
20201224 11:30:00,3370.952,3375.813,3370.417,3375.207,9842990.0
20201224 13:15:00,3375.702,3375.854,3364.847,3368.367,12308379.0
20201224 13:30:00,3368.442,3374.794,3363.766,3372.191,11233031.0
20201224 13:45:00,3372.12,3372.26,3362.648,3362.648,10700677.0
20201224 14:00:00,3363.079,3363.213,3357.704,3358.406,11503955.0
20201224 14:15:00,3358.792,3361.248,3354.022,3360.064,13520979.0
20201224 14:30:00,3359.774,3365.957,3359.255,3362.953,10703309.0
20201224 14:45:00,3363.1,3367.097,3361.068,3364.17,13288019.0
20201224 15:00:00,3364.758,3365.195,3361.595,3363.113,19436172.0
20201225 09:45:00,3351.79,3362.748,3348.345,3359.533,42425381.0
20201225 10:00:00,3360.044,3360.044,3352.944,3355.111,25995898.0
20201225 10:15:00,3354.938,3358.94,3349.915,3356.191,23009961.0
20201225 10:30:00,3356.331,3358.062,3352.094,3357.365,15804408.0
20201225 10:45:00,3357.929,3381.752,3357.788,3381.423,17606169.0
20201225 11:00:00,3382.051,3386.794,3379.882,3384.881,15212749.0
20201225 11:15:00,3384.354,3385.507,3377.995,3384.627,12069065.0
20201225 11:30:00,3385.08,3390.062,3380.686,3389.479,15062615.0
20201225 13:15:00,3389.479,3393.462,3388.17,3389.47,17080838.0
20201225 13:30:00,3389.356,3396.997,3388.272,3393.687,17510944.0
20201225 13:45:00,3393.663,3396.278,3392.507,3395.284,18418219.0
20201225 14:00:00,3395.503,3396.989,3388.612,3389.306,14780848.0
20201225 14:15:00,3388.998,3394.9,3387.217,3393.629,12021821.0
20201225 14:30:00,3393.179,3395.73,3392.039,3392.573,12232346.0
20201225 14:45:00,3392.779,3394.704,3390.746,3393.792,13904004.0
20201225 15:00:00,3393.78,3397.006,3393.232,3396.562,21411629.0
20201228 09:45:00,3396.359,3401.508,3390.889,3391.707,69238885.0
20201228 10:00:00,3391.595,3393.644,3387.174,3390.1,38850743.0
20201228 10:15:00,3390.025,3390.65,3385.628,3386.266,28005920.0
20201228 10:30:00,3386.695,3403.037,3384.035,3401.678,20021223.0
20201228 10:45:00,3402.1,3408.899,3401.895,3406.401,16806005.0
20201228 11:00:00,3406.854,3411.185,3404.117,3409.274,14875485.0
20201228 11:15:00,3409.687,3411.275,3404.919,3408.83,11501926.0
20201228 11:30:00,3408.399,3412.519,3406.282,3406.693,9380268.0
20201228 13:15:00,3406.792,3407.277,3396.533,3399.343,12020382.0
20201228 13:30:00,3399.321,3404.517,3398.321,3401.452,11207593.0
20201228 13:45:00,3400.676,3401.978,3397.557,3399.297,11034619.0
20201228 14:00:00,3399.692,3401.525,3394.933,3397.043,12027160.0
20201228 14:15:00,3396.619,3398.809,3387.174,3389.477,13151340.0
20201228 14:30:00,3389.964,3391.205,3385.764,3389.498,11843037.0
20201228 14:45:00,3389.325,3393.271,3387.312,3393.254,15142500.0
20201228 15:00:00,3392.949,3397.305,3392.228,3397.285,21074456.0
20201229 09:45:00,3399.294,3401.528,3392.468,3400.96,66454801.0
20201229 10:00:00,3402.308,3407.089,3386.622,3388.764,38196725.0
20201229 10:15:00,3388.489,3388.851,3380.399,3385.505,25728001.0
20201229 10:30:00,3385.552,3396.828,3384.834,3396.049,17236712.0
20201229 10:45:00,3396.369,3401.316,3396.051,3399.833,14959640.0
20201229 11:00:00,3400.623,3402.299,3394.595,3397.675,14735667.0
20201229 11:15:00,3397.612,3401.975,3393.381,3393.773,13778352.0
20201229 11:30:00,3393.082,3393.082,3382.654,3386.142,15081223.0
20201229 13:15:00,3386.317,3389.449,3383.132,3386.778,11163529.0
20201229 13:30:00,3386.708,3393.266,3385.184,3393.107,10912903.0
20201229 13:45:00,3392.854,3393.657,3389.554,3390.649,12077085.0
20201229 14:00:00,3390.349,3390.349,3386.252,3387.814,12726071.0
20201229 14:15:00,3387.309,3387.309,3377.825,3380.505,13193446.0
20201229 14:30:00,3380.19,3385.223,3379.886,3380.228,10618683.0
20201229 14:45:00,3380.374,3382.456,3376.088,3380.068,15429569.0
20201229 15:00:00,3380.839,3382.569,3378.086,3379.036,19476778.0
20201230 09:45:00,3375.009,3388.254,3374.416,3386.473,53508132.0
20201230 10:00:00,3386.79,3392.207,3386.79,3387.548,29019389.0
20201230 10:15:00,3387.679,3396.457,3385.082,3394.104,22013880.0
20201230 10:30:00,3393.553,3403.006,3393.553,3402.143,17603310.0
20201230 10:45:00,3402.332,3405.909,3396.767,3402.156,18315147.0
20201230 11:00:00,3402.58,3406.341,3400.726,3405.812,13516557.0
20201230 11:15:00,3405.637,3409.82,3403.404,3405.453,12706357.0
20201230 11:30:00,3405.705,3409.507,3404.809,3409.481,11426265.0
20201230 13:15:00,3409.481,3412.989,3409.481,3411.516,14983685.0
20201230 13:30:00,3411.557,3411.557,3405.283,3408.431,12260870.0
20201230 13:45:00,3408.779,3409.43,3399.691,3402.271,14340615.0
20201230 14:00:00,3402.199,3405.048,3401.056,3404.823,10277333.0
20201230 14:15:00,3405.05,3411.486,3403.988,3410.02,11627861.0
20201230 14:30:00,3409.752,3410.189,3406.606,3409.127,11218242.0
20201230 14:45:00,3409.202,3413.057,3409.197,3411.508,14985318.0
20201230 15:00:00,3411.29,3414.454,3408.955,3414.453,23220582.0
20201231 09:45:00,3419.727,3448.197,3419.727,3444.194,59484129.0
20201231 10:00:00,3444.408,3460.656,3444.406,3456.986,40720237.0
20201231 10:15:00,3456.9,3463.78,3455.077,3461.217,28820644.0
20201231 10:30:00,3461.986,3464.347,3454.487,3455.963,21168019.0
20201231 10:45:00,3457.043,3460.505,3454.963,3456.026,16767659.0
20201231 11:00:00,3456.037,3457.784,3452.018,3456.296,14536613.0
20201231 11:15:00,3456.295,3459.173,3437.375,3439.709,17957801.0
20201231 11:30:00,3440.454,3443.665,3437.611,3442.79,11894752.0
20201231 13:15:00,3442.85,3446.179,3439.231,3442.381,12523836.0
20201231 13:30:00,3442.183,3453.472,3442.183,3451.184,13364149.0
20201231 13:45:00,3451.525,3456.005,3450.261,3454.43,12763672.0
20201231 14:00:00,3454.553,3462.85,3454.027,3461.663,12131909.0
20201231 14:15:00,3461.416,3464.866,3458.046,3458.741,14377885.0
20201231 14:30:00,3459.155,3469.963,3455.934,3469.648,14993788.0
20201231 14:45:00,3470.522,3474.918,3467.822,3473.601,17750954.0
20201231 15:00:00,3474.017,3474.473,3470.852,3473.069,26417879.0
20210104 09:45:00,3474.68,3478.08,3457.422,3478.08,74261620.0
20210104 10:00:00,3478.331,3479.509,3470.106,3473.827,38001925.0
20210104 10:15:00,3474.479,3482.24,3474.479,3476.014,30567062.0
20210104 10:30:00,3476.397,3481.903,3476.112,3481.903,24009657.0
20210104 10:45:00,3481.564,3485.609,3479.095,3482.891,23381583.0
20210104 11:00:00,3483.203,3486.214,3479.276,3485.539,17192502.0
20210104 11:15:00,3485.09,3493.66,3483.371,3493.236,15420338.0
20210104 11:30:00,3493.571,3504.574,3490.267,3504.574,16550009.0
20210104 13:15:00,3504.735,3509.293,3501.291,3501.959,23001349.0
20210104 13:30:00,3501.721,3505.67,3498.269,3499.221,17720690.0
20210104 13:45:00,3499.266,3500.57,3493.223,3499.774,14610241.0
20210104 14:00:00,3498.831,3501.871,3495.74,3500.276,13358771.0
20210104 14:15:00,3500.138,3505.011,3498.29,3504.912,13749813.0
20210104 14:30:00,3505.14,3509.606,3503.827,3507.987,15444940.0
20210104 14:45:00,3508.029,3511.655,3506.763,3507.71,18095561.0
20210104 15:00:00,3507.746,3507.758,3502.847,3502.959,25424739.0
20210105 09:45:00,3492.191,3498.018,3484.715,3495.771,73191035.0
20210105 10:00:00,3495.189,3495.189,3488.344,3494.437,46159596.0
20210105 10:15:00,3494.447,3509.537,3492.198,3508.835,32058471.0
20210105 10:30:00,3509.484,3509.652,3497.225,3499.391,27367704.0
20210105 10:45:00,3499.886,3503.132,3496.875,3501.523,23448329.0
20210105 11:00:00,3501.971,3508.535,3489.512,3489.512,27284333.0
20210105 11:15:00,3489.752,3495.364,3486.138,3488.723,20881545.0
20210105 11:30:00,3488.827,3501.933,3486.639,3501.203,16488725.0
20210105 13:15:00,3501.647,3510.998,3498.133,3510.998,15034748.0
20210105 13:30:00,3510.631,3513.629,3508.168,3511.69,13966679.0
20210105 13:45:00,3511.734,3513.383,3507.039,3511.366,15904320.0
20210105 14:00:00,3511.963,3521.962,3510.647,3521.047,15997841.0
20210105 14:15:00,3521.149,3523.868,3517.225,3518.491,17437125.0
20210105 14:30:00,3518.146,3527.551,3517.82,3527.551,16708268.0
20210105 14:45:00,3527.232,3528.469,3522.703,3527.354,18379502.0
20210105 15:00:00,3527.279,3528.676,3523.988,3528.676,27687713.0
20210106 09:45:00,3530.907,3556.802,3530.405,3551.009,78543957.0
20210106 10:00:00,3550.667,3553.768,3523.849,3527.417,43269093.0
20210106 10:15:00,3526.925,3537.551,3525.509,3535.041,30415552.0
20210106 10:30:00,3534.117,3540.709,3527.607,3540.638,23129219.0
20210106 10:45:00,3541.08,3545.34,3534.346,3535.441,24164017.0
20210106 11:00:00,3535.043,3535.784,3513.416,3513.416,19991265.0
20210106 11:15:00,3513.814,3531.148,3513.126,3528.27,14374838.0
20210106 11:30:00,3528.09,3528.783,3521.821,3522.723,11946561.0
20210106 13:15:00,3523.375,3529.004,3519.906,3528.212,14495109.0
20210106 13:30:00,3528.213,3532.409,3522.832,3531.795,14572704.0
20210106 13:45:00,3531.869,3537.439,3527.496,3536.653,13802690.0
20210106 14:00:00,3536.833,3541.051,3533.735,3533.982,13895513.0
20210106 14:15:00,3534.011,3535.487,3526.304,3532.375,13674661.0
20210106 14:30:00,3532.462,3536.497,3531.143,3536.497,12978246.0
20210106 14:45:00,3536.388,3546.565,3536.388,3546.558,16710342.0
20210106 15:00:00,3546.088,3550.911,3543.219,3550.876,24267159.0
20210107 09:45:00,3552.908,3557.563,3543.609,3552.941,68001765.0
20210107 10:00:00,3552.985,3562.36,3552.985,3558.3,45938250.0
20210107 10:15:00,3559.368,3561.136,3543.46,3545.76,34108732.0
20210107 10:30:00,3545.433,3549.436,3540.13,3545.578,22435124.0
20210107 10:45:00,3545.654,3554.994,3542.536,3553.295,20301405.0
20210107 11:00:00,3553.307,3559.915,3552.813,3558.296,17477492.0
20210107 11:15:00,3558.322,3558.322,3553.031,3557.141,15689542.0
20210107 11:30:00,3557.426,3566.882,3557.26,3563.852,15457155.0
20210107 13:15:00,3565.001,3567.593,3560.35,3561.485,17459095.0
20210107 13:30:00,3561.452,3561.452,3547.997,3548.801,20968430.0
20210107 13:45:00,3549.737,3549.737,3528.181,3531.545,27328748.0
20210107 14:00:00,3531.373,3539.04,3529.952,3537.016,17514311.0
20210107 14:15:00,3537.203,3539.185,3526.849,3528.094,18753182.0
20210107 14:30:00,3528.307,3549.033,3528.124,3549.033,15319823.0
20210107 14:45:00,3549.645,3563.964,3549.415,3555.693,19650665.0
20210107 15:00:00,3555.816,3576.205,3555.427,3576.205,28944507.0
20210108 09:45:00,3577.692,3588.063,3555.25,3559.237,77827482.0
20210108 10:00:00,3559.348,3574.412,3555.744,3572.998,42475166.0
20210108 10:15:00,3572.823,3573.197,3561.327,3562.286,26396171.0
20210108 10:30:00,3562.195,3579.609,3559.518,3575.963,22047825.0
